Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0051082~unfolded protein binding	19	2.083333333333333	1.3299845246152127E-4	Q6EE31, Q5NVI9, Q3MHL7, Q3ZBH0, Q2T9X2, Q5ZJK8, Q3T0K2, Q6P5E4, P10809, P28480, Q62760, Q9QYJ0, Q5R511, Q9ES00, P11501, Q3ZCH0, P41148, Q9DC23, Q6TUG0	701	58	5665	2.6473264794136457	0.11045610205527545	0.11045610205527545	0.20650884229392874
GOTERM_MF_FAT	GO:0042802~identical protein binding	33	3.618421052631579	1.4077159169748038E-4	Q8WWW0, P00367, P15104, P49088, Q5ZIV1, Q8IWY4, Q9GZT4, P80147, P80404, P04642, P51617, Q00612, P11501, Q8JIY1, Q2NL31, P42768, P30622, Q5JR59, P13716, Q04861, Q9BG94, P21333, P08594, P55345, Q66HA4, P05708, Q99LB0, Q63369, P04176, P27169, P08953, Q96EV8, Q6PFR5	701	134	5665	1.9901739519236912	0.11652096839719661	0.060064347094545334	0.21856597040826875
GOTERM_MF_FAT	GO:0019904~protein domain specific binding	23	2.5219298245614032	3.93040558762627E-4	Q923E4, P52435, Q9QX47, Q62829, Q9BG94, Q9UQ35, O76082, Q5U2S1, Q9GZT4, O43679, Q61824, A2AAY5, Q13905, O14512, P41932, Q9UNN5, O43426, P11501, P22682, P62262, Q4JIM4, Q5R6X7, Q8JIY1	701	84	5665	2.212740302968548	0.29244766545657086	0.10891420046356803	0.6091281257402437
GOTERM_MF_FAT	GO:0015293~symporter activity	17	1.8640350877192982	8.678470274949165E-4	Q49B93, Q8BGC3, P78382, Q28727, Q9Z2J0, O76082, P21129, Q7Z2H8, Q3ZMH1, P23978, P23975, Q06496, A7Y2W8, Q8VEM8, Q761V0, Q68F72, Q8N695	701	56	5665	2.453255553291217	0.5342177206711356	0.1738750464712766	1.3403455787795782
GOTERM_MF_FAT	GO:0004725~protein tyrosine phosphatase activity	16	1.7543859649122806	8.97941100221607E-4	Q5ZIV1, P29074, Q9H3S7, Q9WU22, P35822, O14522, Q91Z46, Q8K4T5, Q99M80, Q90687, Q8VEL2, Q641Z2, Q4KM79, Q9BY84, P23471, O13016	701	51	5665	2.5353136975189505	0.5464016444611537	0.14624296702522455	1.3865213871464777
GOTERM_MF_FAT	GO:0003743~translation initiation factor activity	16	1.7543859649122806	0.0011210689154632822	Q5ZLX2, Q6PFQ2, Q6NZJ6, P70541, Q3T102, Q99L45, Q62448, Q6DK91, Q9VZS3, Q6DRC4, P59325, A7RM20, Q8JFP1, P29054, O00303, Q7T2A5	701	52	5665	2.4865576648743555	0.6273419550034096	0.15169554022972054	1.7282544888490792
GOTERM_MF_FAT	GO:0004721~phosphoprotein phosphatase activity	21	2.302631578947368	0.001341323527152629	Q28EX9, Q6NVU2, Q5ZIV1, Q08209, P29074, Q9H3S7, Q9WU22, P11611, P35822, O14522, Q91Z46, Q8K4T5, Q90687, Q99M80, Q5I085, Q8VEL2, Q4KM79, Q641Z2, Q9BY84, P23471, O13016	701	80	5665	2.1213445078459343	0.6930765889619247	0.155268724792612	2.064500127741431
GOTERM_MF_FAT	GO:0004175~endopeptidase activity	34	3.7280701754385963	0.0037352533898292375	P26262, P25788, Q9GL24, Q9UKP5, Q9Z2U1, Q9UDY8, Q9ULZ9, O73817, Q61824, Q3SYW2, O15072, Q8BMN4, Q9V3G7, Q9NJ15, P23004, P48601, P55115, Q8JIY1, Q9DBN5, P60901, P05689, P28863, Q9WTR0, Q9V3H2, P08594, Q9QUR6, Q8K1T0, O77656, P28072, Q7LHG5, Q9R0S2, Q8TCT9, Q09575, Q4JIM4	701	167	5665	1.6452971375366243	0.9628643273672869	0.3374419853060522	5.650355573307975
GOTERM_MF_FAT	GO:0042803~protein homodimerization activity	19	2.083333333333333	0.0066417940939189485	P30622, Q5JR59, Q04861, P49088, Q5ZIV1, P21333, Q9BG94, Q9GZT4, P80147, P05708, P80404, Q63369, Q99LB0, P27169, P04176, P51617, Q00612, P11501, Q8JIY1	701	79	5665	1.9436067823543222	0.9971609196115567	0.4787815945133028	9.838917439622296
GOTERM_MF_FAT	GO:0050839~cell adhesion molecule binding	6	0.6578947368421052	0.006914721694652647	O14522, Q99M80, Q9VZI3, Q28199, P11584, Q4JIM4	701	11	5665	4.407988587731812	0.9977707508701402	0.45697995602288677	10.223159839408492
